,Trial,Stimulus 1 Value,Stimulus 1 Std,Stimulus 2 Value,Stimulus 2 Std,Comparison Result
1923,25.0,2.0,0.5,-1.299999999999998,0.3,True
1924,25.0,2.0,0.5,-1.299999999999998,0.3,True
1925,25.0,2.0,0.5,-1.299999999999998,0.3,True
1926,25.0,2.0,0.5,-1.299999999999998,0.3,True
1927,25.0,2.0,0.5,-1.299999999999998,0.3,True
1928,25.0,2.0,0.5,-1.299999999999998,0.3,True
1929,25.0,2.0,0.5,-1.299999999999998,0.3,True
1930,26.0,2.0,0.5,-1.199999999999998,0.3,True
1931,26.0,2.0,0.5,-1.199999999999998,0.3,True
1932,26.0,2.0,0.5,-1.199999999999998,0.3,True
1933,26.0,2.0,0.5,-1.199999999999998,0.3,True
1934,26.0,2.0,0.5,-1.199999999999998,0.3,True
1935,26.0,2.0,0.5,-1.199999999999998,0.3,True
1936,26.0,2.0,0.5,-1.199999999999998,0.3,True
1937,26.0,2.0,0.5,-1.199999999999998,0.3,True
1938,26.0,2.0,0.5,-1.199999999999998,0.3,True
1939,26.0,2.0,0.5,-1.199999999999998,0.3,True
1940,27.0,2.0,0.5,-1.099999999999998,0.3,True
1941,27.0,2.0,0.5,-1.099999999999998,0.3,True
1942,27.0,2.0,0.5,-1.099999999999998,0.3,True
1943,27.0,2.0,0.5,-1.099999999999998,0.3,True
1944,27.0,2.0,0.5,-1.099999999999998,0.3,True
1945,27.0,2.0,0.5,-1.099999999999998,0.3,True
1946,27.0,2.0,0.5,-1.099999999999998,0.3,True
1947,27.0,2.0,0.5,-1.099999999999998,0.3,True
1948,27.0,2.0,0.5,-1.099999999999998,0.3,True
1949,27.0,2.0,0.5,-1.099999999999998,0.3,True
1950,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1951,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1952,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1953,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1954,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1955,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1956,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1957,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1958,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1959,28.0,2.0,0.5,-0.9999999999999978,0.3,True
1960,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1961,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1962,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1963,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1964,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1965,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1966,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1967,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1968,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1969,29.0,2.0,0.5,-0.8999999999999977,0.3,True
1970,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1971,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1972,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1973,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1974,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1975,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1976,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1977,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1978,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1979,30.0,2.0,0.5,-0.7999999999999976,0.3,True
1980,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1981,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1982,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1983,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1984,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1985,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1986,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1987,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1988,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1989,31.0,2.0,0.5,-0.6999999999999975,0.3,True
1990,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1991,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1992,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1993,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1994,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1995,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1996,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1997,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1998,32.0,2.0,0.5,-0.5999999999999974,0.3,True
1999,32.0,2.0,0.5,-0.5999999999999974,0.3,True
2000,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2001,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2002,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2003,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2004,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2005,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2006,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2007,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2008,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2009,33.0,2.0,0.5,-0.4999999999999973,0.3,True
2010,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2011,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2012,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2013,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2014,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2015,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2016,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2017,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2018,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2019,34.0,2.0,0.5,-0.3999999999999972,0.3,True
2020,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2021,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2022,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2023,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2024,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2025,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2026,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2027,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2028,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2029,35.0,2.0,0.5,-0.2999999999999971,0.3,True
2030,36.0,2.0,0.5,-0.199999999999997,0.3,True
2031,36.0,2.0,0.5,-0.199999999999997,0.3,True
2032,36.0,2.0,0.5,-0.199999999999997,0.3,True
2033,36.0,2.0,0.5,-0.199999999999997,0.3,True
2034,36.0,2.0,0.5,-0.199999999999997,0.3,True
2035,36.0,2.0,0.5,-0.199999999999997,0.3,True
2036,36.0,2.0,0.5,-0.199999999999997,0.3,True
2037,36.0,2.0,0.5,-0.199999999999997,0.3,True
2038,36.0,2.0,0.5,-0.199999999999997,0.3,True
2039,36.0,2.0,0.5,-0.199999999999997,0.3,True
2040,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2041,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2042,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2043,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2044,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2045,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2046,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2047,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2048,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2049,37.0,2.0,0.5,-0.0999999999999969,0.3,True
2050,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2051,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2052,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2053,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2054,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2055,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2056,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2057,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2058,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2059,38.0,2.0,0.5,3.1086244689504387e-15,0.3,True
2060,39.0,2.0,0.5,0.1000000000000032,0.3,True
2061,39.0,2.0,0.5,0.1000000000000032,0.3,True
2062,39.0,2.0,0.5,0.1000000000000032,0.3,True
2063,39.0,2.0,0.5,0.1000000000000032,0.3,True
2064,39.0,2.0,0.5,0.1000000000000032,0.3,True
2065,39.0,2.0,0.5,0.1000000000000032,0.3,True
2066,39.0,2.0,0.5,0.1000000000000032,0.3,True
2067,39.0,2.0,0.5,0.1000000000000032,0.3,True
2068,39.0,2.0,0.5,0.1000000000000032,0.3,True
2069,39.0,2.0,0.5,0.1000000000000032,0.3,True
2070,40.0,2.0,0.5,0.2000000000000033,0.3,True
2071,40.0,2.0,0.5,0.2000000000000033,0.3,True
2072,40.0,2.0,0.5,0.2000000000000033,0.3,True
2073,40.0,2.0,0.5,0.2000000000000033,0.3,True
2074,40.0,2.0,0.5,0.2000000000000033,0.3,True
2075,40.0,2.0,0.5,0.2000000000000033,0.3,True
2076,40.0,2.0,0.5,0.2000000000000033,0.3,True
2077,40.0,2.0,0.5,0.2000000000000033,0.3,True
2078,40.0,2.0,0.5,0.2000000000000033,0.3,True
2079,40.0,2.0,0.5,0.2000000000000033,0.3,True
2080,41.0,2.0,0.5,0.3000000000000034,0.3,True
2081,41.0,2.0,0.5,0.3000000000000034,0.3,True
2082,41.0,2.0,0.5,0.3000000000000034,0.3,True
2083,41.0,2.0,0.5,0.3000000000000034,0.3,True
2084,41.0,2.0,0.5,0.3000000000000034,0.3,True
2085,41.0,2.0,0.5,0.3000000000000034,0.3,True
2086,41.0,2.0,0.5,0.3000000000000034,0.3,True
2087,41.0,2.0,0.5,0.3000000000000034,0.3,True
2088,41.0,2.0,0.5,0.3000000000000034,0.3,True
2089,41.0,2.0,0.5,0.3000000000000034,0.3,True
2090,42.0,2.0,0.5,0.400000000000003,0.3,True
2091,42.0,2.0,0.5,0.400000000000003,0.3,True
2092,42.0,2.0,0.5,0.400000000000003,0.3,True
2093,42.0,2.0,0.5,0.400000000000003,0.3,True
2094,42.0,2.0,0.5,0.400000000000003,0.3,True
2095,42.0,2.0,0.5,0.400000000000003,0.3,True
2096,42.0,2.0,0.5,0.400000000000003,0.3,True
2097,42.0,2.0,0.5,0.400000000000003,0.3,True
2098,42.0,2.0,0.5,0.400000000000003,0.3,True
2099,42.0,2.0,0.5,0.400000000000003,0.3,True
2100,43.0,2.0,0.5,0.5000000000000036,0.3,True
2101,43.0,2.0,0.5,0.5000000000000036,0.3,True
2102,43.0,2.0,0.5,0.5000000000000036,0.3,True
2103,43.0,2.0,0.5,0.5000000000000036,0.3,True
2104,43.0,2.0,0.5,0.5000000000000036,0.3,True
2105,43.0,2.0,0.5,0.5000000000000036,0.3,True
2106,43.0,2.0,0.5,0.5000000000000036,0.3,True
2107,43.0,2.0,0.5,0.5000000000000036,0.3,True
2108,43.0,2.0,0.5,0.5000000000000036,0.3,True
2109,43.0,2.0,0.5,0.5000000000000036,0.3,True
2110,44.0,2.0,0.5,0.6000000000000041,0.3,True
2111,44.0,2.0,0.5,0.6000000000000041,0.3,True
2112,44.0,2.0,0.5,0.6000000000000041,0.3,True
2113,44.0,2.0,0.5,0.6000000000000041,0.3,True
2114,44.0,2.0,0.5,0.6000000000000041,0.3,True
2115,44.0,2.0,0.5,0.6000000000000041,0.3,True
2116,44.0,2.0,0.5,0.6000000000000041,0.3,True
2117,44.0,2.0,0.5,0.6000000000000041,0.3,True
2118,44.0,2.0,0.5,0.6000000000000041,0.3,True
2119,44.0,2.0,0.5,0.6000000000000041,0.3,True
2120,45.0,2.0,0.5,0.7000000000000037,0.3,True
2121,45.0,2.0,0.5,0.7000000000000037,0.3,True
2122,45.0,2.0,0.5,0.7000000000000037,0.3,True
2123,45.0,2.0,0.5,0.7000000000000037,0.3,True
2124,45.0,2.0,0.5,0.7000000000000037,0.3,True
2125,45.0,2.0,0.5,0.7000000000000037,0.3,True
2126,45.0,2.0,0.5,0.7000000000000037,0.3,True
2127,45.0,2.0,0.5,0.7000000000000037,0.3,True
2128,45.0,2.0,0.5,0.7000000000000037,0.3,True
2129,45.0,2.0,0.5,0.7000000000000037,0.3,True
2130,46.0,2.0,0.5,0.8000000000000034,0.3,True
2131,46.0,2.0,0.5,0.8000000000000034,0.3,True
2132,46.0,2.0,0.5,0.8000000000000034,0.3,True
2133,46.0,2.0,0.5,0.8000000000000034,0.3,True
2134,46.0,2.0,0.5,0.8000000000000034,0.3,True
2135,46.0,2.0,0.5,0.8000000000000034,0.3,True
2136,46.0,2.0,0.5,0.8000000000000034,0.3,True
2137,46.0,2.0,0.5,0.8000000000000034,0.3,True
2138,46.0,2.0,0.5,0.8000000000000034,0.3,True
2139,46.0,2.0,0.5,0.8000000000000034,0.3,True
2140,47.0,2.0,0.5,0.9000000000000039,0.3,True
2141,47.0,2.0,0.5,0.9000000000000039,0.3,True
2142,47.0,2.0,0.5,0.9000000000000039,0.3,True
2143,47.0,2.0,0.5,0.9000000000000039,0.3,True
2144,47.0,2.0,0.5,0.9000000000000039,0.3,True
2145,47.0,2.0,0.5,0.9000000000000039,0.3,True
2146,47.0,2.0,0.5,0.9000000000000039,0.3,True
2147,47.0,2.0,0.5,0.9000000000000039,0.3,True
2148,47.0,2.0,0.5,0.9000000000000039,0.3,True
2149,47.0,2.0,0.5,0.9000000000000039,0.3,True
2150,48.0,2.0,0.5,1.0000000000000044,0.3,True
2151,48.0,2.0,0.5,1.0000000000000044,0.3,True
2152,48.0,2.0,0.5,1.0000000000000044,0.3,True
2153,48.0,2.0,0.5,1.0000000000000044,0.3,True
2154,48.0,2.0,0.5,1.0000000000000044,0.3,True
2155,48.0,2.0,0.5,1.0000000000000044,0.3,True
2156,48.0,2.0,0.5,1.0000000000000044,0.3,True
2157,48.0,2.0,0.5,1.0000000000000044,0.3,True
2158,48.0,2.0,0.5,1.0000000000000044,0.3,True
2159,48.0,2.0,0.5,1.0000000000000044,0.3,True
2160,49.0,2.0,0.5,1.100000000000004,0.3,True
2161,49.0,2.0,0.5,1.100000000000004,0.3,True
2162,49.0,2.0,0.5,1.100000000000004,0.3,True
2163,49.0,2.0,0.5,1.100000000000004,0.3,True
2164,49.0,2.0,0.5,1.100000000000004,0.3,False
2165,49.0,2.0,0.5,1.100000000000004,0.3,True
2166,49.0,2.0,0.5,1.100000000000004,0.3,True
2167,49.0,2.0,0.5,1.100000000000004,0.3,True
2168,49.0,2.0,0.5,1.100000000000004,0.3,True
2169,49.0,2.0,0.5,1.100000000000004,0.3,True
2170,50.0,2.0,0.5,1.2000000000000035,0.3,False
2171,50.0,2.0,0.5,1.2000000000000035,0.3,True
2172,50.0,2.0,0.5,1.2000000000000035,0.3,False
2173,50.0,2.0,0.5,1.2000000000000035,0.3,False
2174,50.0,2.0,0.5,1.2000000000000035,0.3,True
2175,50.0,2.0,0.5,1.2000000000000035,0.3,True
2176,50.0,2.0,0.5,1.2000000000000035,0.3,False
2177,50.0,2.0,0.5,1.2000000000000035,0.3,False
2178,50.0,2.0,0.5,1.2000000000000035,0.3,True
2179,50.0,2.0,0.5,1.2000000000000035,0.3,True
2180,51.0,2.0,0.5,1.3000000000000045,0.3,False
2181,51.0,2.0,0.5,1.3000000000000045,0.3,False
2182,51.0,2.0,0.5,1.3000000000000045,0.3,False
2183,51.0,2.0,0.5,1.3000000000000045,0.3,False
2184,51.0,2.0,0.5,1.3000000000000045,0.3,False
2185,51.0,2.0,0.5,1.3000000000000045,0.3,False
2186,51.0,2.0,0.5,1.3000000000000045,0.3,False
2187,51.0,2.0,0.5,1.3000000000000045,0.3,False
2188,51.0,2.0,0.5,1.3000000000000045,0.3,False
2189,51.0,2.0,0.5,1.3000000000000045,0.3,False
2190,52.0,2.0,0.5,1.4000000000000048,0.3,False
2191,52.0,2.0,0.5,1.4000000000000048,0.3,False
2192,52.0,2.0,0.5,1.4000000000000048,0.3,False
2193,52.0,2.0,0.5,1.4000000000000048,0.3,False
2194,52.0,2.0,0.5,1.4000000000000048,0.3,False
2195,52.0,2.0,0.5,1.4000000000000048,0.3,False
2196,52.0,2.0,0.5,1.4000000000000048,0.3,False
2197,52.0,2.0,0.5,1.4000000000000048,0.3,False
2198,52.0,2.0,0.5,1.4000000000000048,0.3,False
2199,52.0,2.0,0.5,1.4000000000000048,0.3,False
2200,53.0,2.0,0.5,1.5000000000000044,0.3,False
2201,53.0,2.0,0.5,1.5000000000000044,0.3,False
2202,53.0,2.0,0.5,1.5000000000000044,0.3,False
2203,53.0,2.0,0.5,1.5000000000000044,0.3,False
2204,53.0,2.0,0.5,1.5000000000000044,0.3,False
2205,53.0,2.0,0.5,1.5000000000000044,0.3,False
2206,53.0,2.0,0.5,1.5000000000000044,0.3,False
2207,53.0,2.0,0.5,1.5000000000000044,0.3,False
2208,53.0,2.0,0.5,1.5000000000000044,0.3,False
2209,53.0,2.0,0.5,1.5000000000000044,0.3,False
2210,54.0,2.0,0.5,1.600000000000004,0.3,False
2211,54.0,2.0,0.5,1.600000000000004,0.3,False
2212,54.0,2.0,0.5,1.600000000000004,0.3,False
2213,54.0,2.0,0.5,1.600000000000004,0.3,False
2214,54.0,2.0,0.5,1.600000000000004,0.3,False
2215,54.0,2.0,0.5,1.600000000000004,0.3,False
2216,54.0,2.0,0.5,1.600000000000004,0.3,False
2217,54.0,2.0,0.5,1.600000000000004,0.3,False
2218,54.0,2.0,0.5,1.600000000000004,0.3,False
2219,54.0,2.0,0.5,1.600000000000004,0.3,False
2220,55.0,2.0,0.5,1.7000000000000046,0.3,False
2221,55.0,2.0,0.5,1.7000000000000046,0.3,False
2222,55.0,2.0,0.5,1.7000000000000046,0.3,False
2223,55.0,2.0,0.5,1.7000000000000046,0.3,False
2224,55.0,2.0,0.5,1.7000000000000046,0.3,False
2225,55.0,2.0,0.5,1.7000000000000046,0.3,False
2226,55.0,2.0,0.5,1.7000000000000046,0.3,False
2227,55.0,2.0,0.5,1.7000000000000046,0.3,False
2228,55.0,2.0,0.5,1.7000000000000046,0.3,False
2229,55.0,2.0,0.5,1.7000000000000046,0.3,False
2230,56.0,2.0,0.5,1.8000000000000052,0.3,False
2231,56.0,2.0,0.5,1.8000000000000052,0.3,False
2232,56.0,2.0,0.5,1.8000000000000052,0.3,False
2233,56.0,2.0,0.5,1.8000000000000052,0.3,False
2234,56.0,2.0,0.5,1.8000000000000052,0.3,False
2235,56.0,2.0,0.5,1.8000000000000052,0.3,False
2236,56.0,2.0,0.5,1.8000000000000052,0.3,False
2237,56.0,2.0,0.5,1.8000000000000052,0.3,False
2238,56.0,2.0,0.5,1.8000000000000052,0.3,False
2239,56.0,2.0,0.5,1.8000000000000052,0.3,False
2240,57.0,2.0,0.5,1.9000000000000048,0.3,False
2241,57.0,2.0,0.5,1.9000000000000048,0.3,False
2242,57.0,2.0,0.5,1.9000000000000048,0.3,False
2243,57.0,2.0,0.5,1.9000000000000048,0.3,False
2244,57.0,2.0,0.5,1.9000000000000048,0.3,False
2245,57.0,2.0,0.5,1.9000000000000048,0.3,False
2246,57.0,2.0,0.5,1.9000000000000048,0.3,False
2247,57.0,2.0,0.5,1.9000000000000048,0.3,False
2248,57.0,2.0,0.5,1.9000000000000048,0.3,False
2249,57.0,2.0,0.5,1.9000000000000048,0.3,False
2250,58.0,2.0,0.5,2.0000000000000044,0.3,False
2251,58.0,2.0,0.5,2.0000000000000044,0.3,False
2252,58.0,2.0,0.5,2.0000000000000044,0.3,False
2253,58.0,2.0,0.5,2.0000000000000044,0.3,False
2254,58.0,2.0,0.5,2.0000000000000044,0.3,False
2255,58.0,2.0,0.5,2.0000000000000044,0.3,False
2256,58.0,2.0,0.5,2.0000000000000044,0.3,False
2257,58.0,2.0,0.5,2.0000000000000044,0.3,False
2258,58.0,2.0,0.5,2.0000000000000044,0.3,False
2259,58.0,2.0,0.5,2.0000000000000044,0.3,False
2260,59.0,2.0,0.5,2.100000000000005,0.3,False
2261,59.0,2.0,0.5,2.100000000000005,0.3,False
2262,59.0,2.0,0.5,2.100000000000005,0.3,False
2263,59.0,2.0,0.5,2.100000000000005,0.3,False
2264,59.0,2.0,0.5,2.100000000000005,0.3,False
2265,59.0,2.0,0.5,2.100000000000005,0.3,False
2266,59.0,2.0,0.5,2.100000000000005,0.3,False
2267,59.0,2.0,0.5,2.100000000000005,0.3,False
2268,59.0,2.0,0.5,2.100000000000005,0.3,False
2269,59.0,2.0,0.5,2.100000000000005,0.3,False
2270,60.0,2.0,0.5,2.200000000000005,0.3,False
2271,60.0,2.0,0.5,2.200000000000005,0.3,False
2272,60.0,2.0,0.5,2.200000000000005,0.3,False
2273,60.0,2.0,0.5,2.200000000000005,0.3,False
2274,60.0,2.0,0.5,2.200000000000005,0.3,False
2275,60.0,2.0,0.5,2.200000000000005,0.3,False
2276,60.0,2.0,0.5,2.200000000000005,0.3,False
2277,60.0,2.0,0.5,2.200000000000005,0.3,False
2278,60.0,2.0,0.5,2.200000000000005,0.3,False
2279,60.0,2.0,0.5,2.200000000000005,0.3,False
2280,61.0,2.0,0.5,2.300000000000005,0.3,False
2281,61.0,2.0,0.5,2.300000000000005,0.3,False
2282,61.0,2.0,0.5,2.300000000000005,0.3,False
2283,61.0,2.0,0.5,2.300000000000005,0.3,False
2284,61.0,2.0,0.5,2.300000000000005,0.3,False
2285,61.0,2.0,0.5,2.300000000000005,0.3,False
2286,61.0,2.0,0.5,2.300000000000005,0.3,False
2287,61.0,2.0,0.5,2.300000000000005,0.3,False
2288,61.0,2.0,0.5,2.300000000000005,0.3,False
2289,61.0,2.0,0.5,2.300000000000005,0.3,False
2290,62.0,2.0,0.5,2.400000000000005,0.3,False
2291,62.0,2.0,0.5,2.400000000000005,0.3,False
2292,62.0,2.0,0.5,2.400000000000005,0.3,False
2293,62.0,2.0,0.5,2.400000000000005,0.3,False
2294,62.0,2.0,0.5,2.400000000000005,0.3,False
2295,62.0,2.0,0.5,2.400000000000005,0.3,False
2296,62.0,2.0,0.5,2.400000000000005,0.3,False
2297,62.0,2.0,0.5,2.400000000000005,0.3,False
2298,62.0,2.0,0.5,2.400000000000005,0.3,False
2299,62.0,2.0,0.5,2.400000000000005,0.3,False
2300,63.0,2.0,0.5,2.5000000000000053,0.3,False
2301,63.0,2.0,0.5,2.5000000000000053,0.3,False
2302,63.0,2.0,0.5,2.5000000000000053,0.3,False
2303,63.0,2.0,0.5,2.5000000000000053,0.3,False
2304,63.0,2.0,0.5,2.5000000000000053,0.3,False
2305,63.0,2.0,0.5,2.5000000000000053,0.3,False
2306,63.0,2.0,0.5,2.5000000000000053,0.3,False
2307,63.0,2.0,0.5,2.5000000000000053,0.3,False
2308,63.0,2.0,0.5,2.5000000000000053,0.3,False
2309,63.0,2.0,0.5,2.5000000000000053,0.3,False
2310,64.0,2.0,0.5,2.600000000000006,0.3,False
2311,64.0,2.0,0.5,2.600000000000006,0.3,False
2312,64.0,2.0,0.5,2.600000000000006,0.3,False
2313,64.0,2.0,0.5,2.600000000000006,0.3,False
2314,64.0,2.0,0.5,2.600000000000006,0.3,False
2315,64.0,2.0,0.5,2.600000000000006,0.3,False
2316,64.0,2.0,0.5,2.600000000000006,0.3,False
2317,64.0,2.0,0.5,2.600000000000006,0.3,False
2318,64.0,2.0,0.5,2.600000000000006,0.3,False
2319,64.0,2.0,0.5,2.600000000000006,0.3,False
2320,65.0,2.0,0.5,2.700000000000005,0.3,False
2321,65.0,2.0,0.5,2.700000000000005,0.3,False
2322,65.0,2.0,0.5,2.700000000000005,0.3,False
2323,65.0,2.0,0.5,2.700000000000005,0.3,False
2324,65.0,2.0,0.5,2.700000000000005,0.3,False
2325,65.0,2.0,0.5,2.700000000000005,0.3,False
2326,65.0,2.0,0.5,2.700000000000005,0.3,False
2327,65.0,2.0,0.5,2.700000000000005,0.3,False
2328,65.0,2.0,0.5,2.700000000000005,0.3,False
2329,65.0,2.0,0.5,2.700000000000005,0.3,False
2330,66.0,2.0,0.5,2.800000000000005,0.3,False
2331,66.0,2.0,0.5,2.800000000000005,0.3,False
2332,66.0,2.0,0.5,2.800000000000005,0.3,False
2333,66.0,2.0,0.5,2.800000000000005,0.3,False
2334,66.0,2.0,0.5,2.800000000000005,0.3,False
2335,66.0,2.0,0.5,2.800000000000005,0.3,False
2336,66.0,2.0,0.5,2.800000000000005,0.3,False
2337,66.0,2.0,0.5,2.800000000000005,0.3,False
2338,66.0,2.0,0.5,2.800000000000005,0.3,False
2339,66.0,2.0,0.5,2.800000000000005,0.3,False
2340,67.0,2.0,0.5,2.9000000000000057,0.3,False
2341,67.0,2.0,0.5,2.9000000000000057,0.3,False
2342,67.0,2.0,0.5,2.9000000000000057,0.3,False
2343,67.0,2.0,0.5,2.9000000000000057,0.3,False
2344,67.0,2.0,0.5,2.9000000000000057,0.3,False
2345,67.0,2.0,0.5,2.9000000000000057,0.3,False
2346,67.0,2.0,0.5,2.9000000000000057,0.3,False
2347,67.0,2.0,0.5,2.9000000000000057,0.3,False
2348,67.0,2.0,0.5,2.9000000000000057,0.3,False
2349,67.0,2.0,0.5,2.9000000000000057,0.3,False
2350,68.0,2.0,0.5,3.000000000000006,0.3,False
2351,68.0,2.0,0.5,3.000000000000006,0.3,False
2352,68.0,2.0,0.5,3.000000000000006,0.3,False
2353,68.0,2.0,0.5,3.000000000000006,0.3,False
2354,68.0,2.0,0.5,3.000000000000006,0.3,False
2355,68.0,2.0,0.5,3.000000000000006,0.3,False
2356,68.0,2.0,0.5,3.000000000000006,0.3,False
2357,68.0,2.0,0.5,3.000000000000006,0.3,False
2358,68.0,2.0,0.5,3.000000000000006,0.3,False
2359,68.0,2.0,0.5,3.000000000000006,0.3,False
2360,69.0,2.0,0.5,3.100000000000006,0.3,False
2361,69.0,2.0,0.5,3.100000000000006,0.3,False
2362,69.0,2.0,0.5,3.100000000000006,0.3,False
2363,69.0,2.0,0.5,3.100000000000006,0.3,False
2364,69.0,2.0,0.5,3.100000000000006,0.3,False
2365,69.0,2.0,0.5,3.100000000000006,0.3,False
2366,69.0,2.0,0.5,3.100000000000006,0.3,False
2367,69.0,2.0,0.5,3.100000000000006,0.3,False
2368,69.0,2.0,0.5,3.100000000000006,0.3,False
2369,69.0,2.0,0.5,3.100000000000006,0.3,False
2370,70.0,2.0,0.5,3.200000000000005,0.3,False
2371,70.0,2.0,0.5,3.200000000000005,0.3,False
2372,70.0,2.0,0.5,3.200000000000005,0.3,False
2373,70.0,2.0,0.5,3.200000000000005,0.3,False
2374,70.0,2.0,0.5,3.200000000000005,0.3,False
2375,70.0,2.0,0.5,3.200000000000005,0.3,False
2376,70.0,2.0,0.5,3.200000000000005,0.3,False
2377,70.0,2.0,0.5,3.200000000000005,0.3,False
2378,70.0,2.0,0.5,3.200000000000005,0.3,False
2379,70.0,2.0,0.5,3.200000000000005,0.3,False
2380,71.0,2.0,0.5,3.300000000000006,0.3,False
2381,71.0,2.0,0.5,3.300000000000006,0.3,False
2382,71.0,2.0,0.5,3.300000000000006,0.3,False
2383,71.0,2.0,0.5,3.300000000000006,0.3,False
2384,71.0,2.0,0.5,3.300000000000006,0.3,False
2385,71.0,2.0,0.5,3.300000000000006,0.3,False
2386,71.0,2.0,0.5,3.300000000000006,0.3,False
2387,71.0,2.0,0.5,3.300000000000006,0.3,False
