Trial,Truth,Measured Stimulus,Decision,HP
700,False,-0.5111668971928685,False,789
701,False,0.5515829956036105,True,787
702,False,-0.3127346006734052,False,786
703,True,0.45093030477885215,True,788
704,False,-1.3681817308332413,False,787
705,True,0.640941892501539,True,789
706,False,0.10333641687915329,True,787
707,False,0.0414410102836712,True,785
708,False,-1.6362224762325148,False,784
709,False,-0.5045133451652397,False,781
710,False,-0.6176064797582187,True,779
711,True,0.9599132937605594,True,781
712,False,-2.445384521723919,False,780
713,False,-1.2612771583732842,False,777
714,False,-0.8362380454322191,True,775
715,True,2.105474330957695,True,777
716,False,-0.5373619427075605,False,776
717,True,0.8671093926167963,True,778
718,False,-0.4901168133599616,False,777
719,True,-0.2826255754485805,False,774
720,True,0.3708755806008732,True,776
721,False,-1.9249399886539864,False,775
722,True,0.09146123437400677,True,777
723,False,0.1748628855692489,True,775
724,True,1.529680681059502,True,777
725,False,-0.16583132249633642,False,776
726,True,0.8117693609206121,True,778
727,False,-0.017288014454166424,False,777
728,False,-1.3128497226868614,False,774
729,True,0.576890345796892,True,776
730,False,-2.206267712791486,False,775
731,False,-0.5040073301609596,False,772
732,True,1.266008329055785,True,774
733,False,-0.6036976375245253,False,773
734,False,0.013647931408345464,True,771
735,True,0.55468286288507,True,773
736,False,-0.6621525153820319,False,772
737,False,-0.4833340988790385,False,769
738,False,-1.203603970230759,True,767
739,False,-1.923273019450933,False,766
740,True,0.20310890293885137,True,768
741,False,-3.0577328896494147,False,767
742,False,-0.4547773500817257,False,764
743,True,1.2628586627165954,True,766
744,True,-0.014138374073617843,False,765
745,False,-1.6965791684910227,False,762
746,False,-1.101687062156952,True,760
747,True,2.6212659482127587,True,762
748,False,-2.132659268349789,False,761
749,False,0.015085414236469197,True,759
750,False,-1.7080647420569723,False,758
751,False,-1.6696596522923655,False,755
752,True,-0.12053238795219329,True,757
753,False,-0.059234228213420004,False,756
754,False,0.11912882982783149,True,754
755,True,1.8335156366716072,True,756
756,False,-1.6838714330570816,False,755
757,True,0.5515229329675676,True,757
758,True,0.16742293849969686,True,759
759,True,0.6860538186021037,True,761
760,True,0.23843675873902237,True,763
761,True,0.19414767191995908,True,765
762,True,1.8188852784161667,True,767
763,False,-0.8075176144709996,False,766
764,True,0.5285641235727719,True,768
765,False,-0.332264636035281,False,767
766,False,-0.3183594077792063,False,764
767,False,-0.22442834274172074,True,762
768,True,1.375964805186646,True,764
769,False,0.08538234821021429,True,762
770,False,-0.5082757042558064,False,761
771,False,-0.5464038652392262,False,758
772,True,0.38090656989719973,True,760
773,False,-0.7818771688761184,False,759
774,True,-0.2652954748298254,False,756
775,True,0.8894361342312131,True,758
776,False,-0.5190382223406325,False,757
777,False,-0.4333990955283739,False,754
778,False,-1.6393833366374269,True,752
779,False,-1.5322931471702015,False,751
780,False,-1.401314017714992,False,748
781,False,-1.0067016338518275,True,746
782,True,0.03058329615464985,True,748
783,False,-1.373265059813189,False,747
784,True,0.42475759278253444,True,749
785,True,0.1535347240982297,True,751
786,True,1.3415506560201855,True,753
787,True,0.7229602785407246,True,755
788,False,-0.40497064827667006,False,754
789,False,-0.7805719408351396,False,751
790,False,-0.9385023608651983,True,749
791,True,1.0888450708122759,True,751
792,False,-1.7538661289161384,False,750
793,True,0.5581661368464798,True,752
794,False,-1.7864288745327601,False,751
795,False,0.2316512662899418,True,749
796,False,-1.1570463919162846,False,748
797,False,-0.5180389136131549,False,745
798,False,-0.7681945881930106,True,743
799,True,1.4003417717758166,True,745
800,False,-0.5848271441755195,False,744
801,True,1.887516671536651,True,746
802,True,0.2261187289397084,True,748
803,True,0.6784539152421469,True,750
804,False,-1.1083146320203237,False,749
805,True,2.2353370845517424,True,751
806,True,0.32123344645418306,True,753
807,True,0.5837746150034104,True,755
808,False,-0.4161748250269617,False,754
809,False,-0.9670066367913381,False,751
810,False,-1.2411149087062443,True,749
811,False,-1.3901469270441034,False,748
812,False,-0.19759112174998059,False,745
813,False,-0.385660462654625,True,743
814,False,-0.23995548790033247,False,742
815,True,0.16298089135722654,True,744
816,False,-0.7811009336853978,False,743
817,False,-0.21534962593988977,False,740
818,True,0.24417475935962477,True,742
819,True,-0.0606731420728846,False,741
820,True,0.02674531666823761,True,743
821,False,-0.18374672469321982,False,742
822,False,-0.9717837859341542,False,739
823,False,-0.23248732606774342,True,737
824,False,-0.9201593248385186,False,736
825,True,0.45641893403167355,True,738
826,False,-1.995679563858625,False,737
827,False,-0.30744712362737,False,734
828,True,0.9660613711465732,True,736
829,False,-1.116752559197131,False,735
830,True,1.0606423284231783,True,737
831,True,0.7037133514551808,True,739
832,True,1.0248604398563952,True,741
833,True,0.32646579234365536,True,743
834,True,0.5179059243315149,True,745
835,False,-1.083518362682675,False,744
836,True,-0.24954127474345683,False,741
837,True,1.5386021858494534,True,743
838,False,-0.6241417017364805,False,742
839,True,0.5430845007133454,True,744
840,False,-1.1449902927749638,False,743
841,False,-0.8281062652612877,False,740
842,True,0.558904754338697,True,742
843,True,1.3745979990054598,True,744
844,False,-1.2225569695331335,False,743
845,True,1.3241347248949547,True,745
846,False,-1.2143018835505264,False,744
847,True,0.8641190101792027,True,746
848,False,-0.7358020867432677,False,745
849,False,-0.36506819072678365,False,742
850,False,-0.9699559366972118,True,740
851,False,-0.9691049308907502,False,739
852,False,-0.726276595656099,False,736
853,True,0.9874076772519021,True,738
854,False,-1.084663942685272,False,737
855,False,-1.7037519805420587,False,734
856,False,-0.06381700276539812,True,732
857,False,-1.1648951723517402,False,731
858,False,-0.2983848708765901,False,728
859,False,-0.6086606852514415,True,726
860,False,-1.9139835044975384,False,725
861,False,-0.09901608931374561,True,723
862,False,-0.9290460363799938,False,722
863,False,-1.3159361830670753,False,719
864,False,-1.9217673754465139,True,717
865,False,-0.33567562799084605,False,716
866,True,0.5178715603953661,True,718
867,False,0.03209917861954108,True,716
868,True,1.8112899007159735,True,718
869,False,-0.38706320994516596,False,717
870,False,-0.790965605307504,False,714
871,False,-0.23170059573476115,True,712
872,False,-0.5961226886990743,False,711
873,True,0.8357164503794883,True,713
874,True,0.1032610750688933,True,715
875,True,1.401280819420641,True,717
876,False,-0.12065297993513194,False,716
877,False,-0.4317026307157293,False,713
878,False,-0.9315402387139083,True,711
879,False,-0.30628775452671,False,710
880,False,-0.8115187155032453,False,707
881,True,1.419785086582876,True,709
882,False,-0.9496284360771712,False,708
883,False,-0.31885708908152033,False,705
884,True,1.54507241545261,True,707
885,True,0.16784755041619262,True,709
886,False,0.026030414191416565,True,707
887,False,-0.18462736517960027,False,706
888,True,2.429550031597199,True,708
889,False,-2.216930779524643,False,707
890,True,0.05807696884179431,True,709
891,False,-1.1056939439629208,False,708
892,True,0.6678053944342479,True,710
893,False,-0.004077882666634669,False,709
894,False,-2.2772638819401783,False,706
895,True,0.8421214084982167,True,708
896,True,1.0219136799704924,True,710
897,False,-0.48200241442474046,False,709
898,True,0.4564279122454493,True,711
899,True,1.2951036665681337,True,713
900,True,1.7566606726480076,True,715
901,False,-0.8356088382359813,False,714
902,False,-2.0353839885522254,False,711
903,False,-0.3403940308982616,True,709
904,True,0.5814521739847188,True,711
905,False,-0.6697623134288662,False,710
906,True,0.04374673278570301,True,712
907,False,-1.4921959304448864,False,711
908,False,-1.0912302246737369,False,708
909,False,-0.10926743820591833,True,706
910,False,-0.8201900336029417,False,705
911,False,0.13377988318914885,True,703
912,False,-0.06920433950308924,False,702
913,False,-1.842222868009129,False,699
914,False,-1.600373907080496,True,697
915,True,0.607268031336366,True,699
916,True,1.4438200754803165,True,701
917,True,0.525603450645104,True,703
918,False,-1.5327419914232314,False,702
919,True,0.1876600882246201,True,704
920,False,0.028785544451501333,True,702
921,False,-1.7184830672060833,False,701
922,True,1.3405798790607366,True,703
923,True,0.557822070815986,True,705
924,False,-1.2329662420041565,False,704
925,False,-1.3316715146653644,False,701
926,True,0.7207075748768799,True,703
927,False,-1.185014804126031,False,702
928,True,0.4685659095774704,True,704
929,True,0.11035100441539478,True,706
930,False,-1.127594599356524,False,705
931,False,-1.2844637410440556,False,702
932,False,-0.1615971583362285,True,700
933,True,1.1944861811697773,True,702
934,True,0.8796695835336885,True,704
935,False,-1.196323471131826,False,703
936,True,0.46419499700549394,True,705
937,False,-0.7811670002550416,False,704
938,False,-1.2722596886527802,False,701
939,False,-0.977445820620745,True,699
940,False,-0.2465697537767817,False,698
941,False,-1.8453591672773493,False,695
942,False,-0.7166977590404644,True,693
943,True,0.6782305133027497,True,695
944,False,-1.499612703296751,False,694
945,False,-1.1468293345933307,False,691
946,True,1.4350396976100772,True,693
947,True,1.662078074335389,True,695
948,False,-0.621471003676998,False,694
949,True,0.8572837515985673,True,696
950,False,0.05196690273277965,True,694
951,False,-1.5039074046620857,False,693
952,True,0.27677952916382337,True,695
953,False,-0.012132530990800083,False,694
954,False,-2.042155521493945,False,691
955,False,0.023594426476113095,True,689
956,True,0.1394432948725185,True,691
957,False,-0.19702416204749684,False,690
958,False,-1.536962046025297,False,687
959,False,-1.3150614297711267,True,685
960,True,-0.0374892453074529,False,684
961,False,-1.1284646158884861,False,681
962,False,0.07301753122006471,True,679
963,False,-0.7685543840483694,False,678
964,True,0.0017859508163020343,True,680
965,True,0.28633714695576074,True,682
966,True,-0.14463981259714273,False,681
967,False,-1.3806535515196328,False,678
968,True,0.3608447977630318,True,680
969,False,-3.0977917084805258,False,679
970,False,0.1180847899158586,True,677
971,False,-0.8833941743782522,False,676
972,False,-1.4667828083054577,False,673
973,True,-0.2032822422064558,True,675
974,True,0.6821441576854186,True,677
975,False,-1.8946822410200794,False,676
976,False,-0.12484941329423807,True,674
977,True,-0.20111561599785255,False,673
978,True,1.3436197786179633,True,675
979,False,-0.8137010497569236,False,674
980,False,-0.14775471172675858,True,672
981,False,-0.4970207219502242,False,671
982,False,-1.9673564350525687,False,668
983,False,-1.4739536895412955,True,666
984,False,-0.9384306146197892,False,665
985,False,-0.9459098480138973,False,662
986,False,-1.56846359956446,True,660
987,False,-0.08497546039755949,False,659
988,False,-2.4160820635553075,False,656
989,False,-1.158375013772912,True,654
990,True,0.28757119459647695,True,656
991,True,0.7074900172044056,True,658
992,False,-0.5862463302081198,False,657
993,False,-1.8786440025317785,False,654
994,True,0.6030751379703134,True,656
995,True,0.14845038733440463,True,658
996,True,0.9614761369668188,True,660
997,False,-1.5056167883517715,False,659
998,False,-0.10781024547025374,True,657
999,True,2.6483312778316255,True,659
1000,True,1.33163047083532,True,661
1001,True,0.09565610459178889,True,663
1002,False,-1.621431823947466,False,662
1003,True,1.4256028730927766,True,664
1004,False,-0.859134431135563,False,663
1005,False,-1.141482120324533,False,660
1006,True,0.619582006344713,True,662
1007,True,1.2192670530872483,True,664
1008,False,-1.0905495448489075,False,663
1009,False,-0.7400444671669457,False,660
1010,False,-1.7627462719537983,True,658
1011,False,-1.4386715155442762,False,657
1012,False,-0.18814005390905747,False,654
1013,False,0.0209745971021765,True,652
1014,False,0.01810784909233868,True,650
1015,False,-1.1800617106339615,False,649
1016,True,0.46218078943262264,True,651
1017,False,-0.645551820913709,False,650
1018,False,-1.4323180741300203,False,647
1019,False,-0.8100237026438083,True,645
1020,True,1.134463755964124,True,647
1021,False,-0.8839800695306279,False,646
1022,False,-0.7411396420632766,False,643
1023,False,-1.3286891653296642,True,641
1024,True,0.5336918253933138,True,643
1025,False,0.018240083873830026,True,641
1026,True,0.2663226578848822,True,643
1027,True,0.04921626070372953,True,645
1028,False,-0.17114529376061038,False,644
1029,True,-0.1510691870400785,True,646
1030,False,-0.9058945694733349,False,645
1031,True,0.19552317715440953,True,647
1032,False,-1.48505468770615,False,646
1033,True,0.9584986944422493,True,648
1034,True,0.3708020914395029,True,650
1035,False,-0.05163857795636406,False,649
1036,True,-0.285166631894468,False,646
1037,False,0.024875482241202285,True,644
1038,True,0.37664950050255375,True,646
1039,False,-0.9841030899700275,False,645
1040,False,0.10787653746790371,True,643
1041,False,-1.7128197750998744,False,642
1042,False,-1.4981488296929757,False,639
1043,False,-0.3905045480190009,True,637
1044,True,0.6333541137946831,True,639
1045,True,0.6408456405776227,True,641
1046,False,0.08741847491864531,True,639
1047,True,1.0221357559892528,True,641
1048,True,0.34594578335410425,True,643
1049,True,0.6562385096244475,True,645
1050,True,0.835893032984568,True,647
1051,True,0.2264944566588581,True,649
1052,False,-0.6929565650057232,False,648
1053,False,-0.9707249761715507,False,645
1054,True,2.7106348016433977,True,647
1055,True,0.03842370935498024,True,649
1056,False,-1.0315544187179637,False,648
1057,False,-1.6265255118131994,False,645
1058,False,-2.7247712481319155,True,643
1059,True,0.41041895045264537,True,645
1060,True,0.7657220571533044,True,647
1061,True,0.07384679450022599,True,649
1062,False,-0.6910488100659959,False,648
1063,True,1.9167242266752451,True,650
1064,True,0.4233292243955573,True,652
1065,False,0.14210237716683707,True,650
1066,True,1.2131113261420075,True,652
1067,False,-1.615814492013509,False,651
1068,False,-0.7089069398544228,False,648
1069,True,0.5377470799718518,True,650
1070,False,-0.8694688922458751,False,649
1071,False,-0.4752914534186393,False,646
1072,True,0.6860157672844016,True,648
1073,True,-0.001082570544270571,False,647
1074,False,-2.009845057129942,False,644
1075,False,-0.931581559724629,True,642
1076,True,0.24451575509807333,True,644
1077,False,-0.6113467914895209,False,643
1078,True,0.5755008891095121,True,645
1079,False,-0.391359080587707,False,644
1080,True,1.5504403358640066,True,646
1081,False,-0.19454286780500404,False,645
1082,False,-0.48226710197049805,False,642
1083,True,0.33200981914117,True,644
1084,False,0.07557986399601671,True,642
1085,False,-2.0369801954931033,False,641
1086,False,-0.08901535671342177,True,639
1087,True,2.04215300012724,True,641
1088,True,0.48435543800597564,True,643
1089,False,-1.4629662379883819,False,642
1090,False,-0.11209039593654008,True,640
1091,True,0.5543964569650799,True,642
1092,True,1.254279966386738,True,644
1093,True,1.1615327317219812,True,646
1094,True,0.3103909140715164,True,648
1095,False,-0.6058059254287691,False,647
1096,False,-1.5687911257875586,False,644
1097,False,-0.5085922773414395,True,642
1098,True,0.6431640417582019,True,644
1099,False,-0.32300300234980994,False,643
1100,False,-1.518157610646935,False,640
1101,True,0.30084436945630183,True,642
1102,True,1.543605653991083,True,644
1103,True,0.3888176212290828,True,646
1104,True,0.3569015162834897,True,648
1105,True,0.5274876895485622,True,650
1106,False,-0.6867002517808067,False,649
1107,False,-1.249369311255796,False,646
1108,True,1.0707225098769868,True,648
1109,False,-0.692108659995806,False,647
1110,False,-0.7698424203071824,False,644
1111,False,-0.21141826954098686,True,642
1112,False,-1.2126731156322166,False,641
1113,False,-0.873892163063826,False,638
1114,True,0.42914309075195134,True,640
1115,False,-1.1099697230906933,False,639
1116,False,0.02038432628715342,True,637
1117,False,-0.4025260475724579,False,636
1118,False,-0.5712870820806564,False,633
1119,False,-1.9014430758646796,True,631
1120,True,1.4554332044743172,True,633
1121,True,0.5173999663789088,True,635
1122,False,-0.6598964370998194,False,634
1123,False,-1.0674872775202484,False,631
1124,False,0.2167019602236532,True,629
1125,True,0.29877269526240663,True,631
1126,False,-0.3637587359874097,False,630
1127,True,0.6608755260412669,True,632
1128,False,-2.56956625106394,False,631
1129,True,0.37406407395020935,True,633
1130,False,-0.35099979656038466,False,632
1131,False,-1.832671531034537,False,629
1132,True,0.7828433748922162,True,631
1133,True,0.4175399326333406,True,633
1134,False,-0.9124092903598444,False,632
1135,False,-0.2403629550816982,False,629
1136,False,-0.6516237160110693,True,627
1137,True,1.1368749331757986,True,629
1138,False,-0.7239543227590152,False,628
1139,True,1.2770335333453084,True,630
1140,True,0.9518609070033569,True,632
1141,False,-1.1403923773729174,False,631
1142,True,1.190886932744427,True,633
1143,False,-0.8687335399066254,False,632
1144,True,1.9430994338681005,True,634
1145,True,0.38051979547129383,True,636
1146,False,-0.35412435070204634,False,635
1147,False,-0.7264752661325569,False,632
1148,True,0.6842098209408343,True,634
1149,True,1.2300163843656615,True,636
1150,False,-0.2819385819795621,False,635
1151,True,0.0921759819021446,True,637
1152,False,-0.6302553846300621,False,636
1153,True,0.25243229196928274,True,638
1154,True,0.6181290609937956,True,640
1155,False,-1.3987511149344671,False,639
1156,True,1.3158304404565293,True,641
1157,True,0.5078439274564206,True,643
1158,False,-0.5894537981971097,False,642
1159,True,1.3660872727227267,True,644
1160,True,0.6729545359214791,True,646
1161,True,0.3539988551232019,True,648
1162,True,0.26210834952350787,True,650
1163,True,1.5522742437055501,True,652
1164,True,0.30976587442847425,True,654
1165,False,-0.17578379727934795,False,653
